Group Name,Backend,Compressed Size (Level 3),Compression Ratio (Level 3),Compression Time (Level 3),Run
group2,threading,1290613,2.7893721820561237,0.017441749572753906,162
group3,threading,1469494,2.4498228641967916,0.018243074417114258,162
group,default,4031987,2.6785800648662805,0.0400393009185791,162
group1,threading,1280183,2.8120979578700855,0.014362335205078125,163
group2,threading,1290613,2.7893721820561237,0.015207052230834961,163
group3,threading,1469494,2.4498228641967916,0.016147375106811523,163
group,default,4031987,2.6785800648662805,0.039975643157958984,163
group1,threading,1280183,2.8120979578700855,0.014925003051757812,164
group2,threading,1290613,2.7893721820561237,0.01810765266418457,164
group3,threading,1469494,2.4498228641967916,0.016389846801757812,164
group,default,4031987,2.6785800648662805,0.03992128372192383,164
group1,threading,1280183,2.8120979578700855,0.017947673797607422,165
group2,threading,1290613,2.7893721820561237,0.014048576354980469,165
group3,threading,1469494,2.4498228641967916,0.016883134841918945,165
group,default,4031987,2.6785800648662805,0.039895057678222656,165
group1,threading,1280183,2.8120979578700855,0.014317989349365234,166
group2,threading,1290613,2.7893721820561237,0.019929170608520508,166
group3,threading,1469494,2.4498228641967916,0.021311521530151367,166
group,default,4031987,2.6785800648662805,0.040678977966308594,166
group1,threading,1280183,2.8120979578700855,0.014354228973388672,167
group2,threading,1290613,2.7893721820561237,0.018181562423706055,167
group3,threading,1469494,2.4498228641967916,0.015188455581665039,167
group,default,4031987,2.6785800648662805,0.04228782653808594,167
group1,threading,1280183,2.8120979578700855,0.01622176170349121,168
group2,threading,1290613,2.7893721820561237,0.01829051971435547,168
group3,threading,1469494,2.4498228641967916,0.015207529067993164,168
group,default,4031987,2.6785800648662805,0.04028439521789551,168
group1,threading,1280183,2.8120979578700855,0.015611648559570312,169
group2,threading,1290613,2.7893721820561237,0.016734838485717773,169
group3,threading,1469494,2.4498228641967916,0.0186922550201416,169
group,default,4031987,2.6785800648662805,0.04264187812805176,169
group1,threading,1280183,2.8120979578700855,0.016689062118530273,170
group2,threading,1290613,2.7893721820561237,0.01603245735168457,170
group3,threading,1469494,2.4498228641967916,0.018030643463134766,170
group,default,4031987,2.6785800648662805,0.04046154022216797,170
group1,threading,1280183,2.8120979578700855,0.02049994468688965,171
group2,threading,1290613,2.7893721820561237,0.018061399459838867,171
group3,threading,1469494,2.4498228641967916,0.01750636100769043,171
group,default,4031987,2.6785800648662805,0.04034996032714844,171
group1,threading,1280183,2.8120979578700855,0.018872737884521484,172
group2,threading,1290613,2.7893721820561237,0.01564311981201172,172
group3,threading,1469494,2.4498228641967916,0.020488977432250977,172
group,default,4031987,2.6785800648662805,0.04057145118713379,172
group1,threading,1280183,2.8120979578700855,0.01768779754638672,173
group2,threading,1290613,2.7893721820561237,0.01857590675354004,173
group3,threading,1469494,2.4498228641967916,0.015054941177368164,173
group,default,4031987,2.6785800648662805,0.04012632369995117,173
group1,threading,1280183,2.8120979578700855,0.013720035552978516,174
group2,threading,1290613,2.7893721820561237,0.014329671859741211,174
group3,threading,1469494,2.4498228641967916,0.014883995056152344,174
group,default,4031987,2.6785800648662805,0.04009270668029785,174
group1,threading,1280183,2.8120979578700855,0.019326448440551758,175
group2,threading,1290613,2.7893721820561237,0.01587677001953125,175
group3,threading,1469494,2.4498228641967916,0.019878149032592773,175
group,default,4031987,2.6785800648662805,0.03935956954956055,175
group1,threading,1280183,2.8120979578700855,0.014364004135131836,176
group2,threading,1290613,2.7893721820561237,0.016481637954711914,176
group3,threading,1469494,2.4498228641967916,0.01499176025390625,176
group,default,4031987,2.6785800648662805,0.040198564529418945,176
group1,threading,1280183,2.8120979578700855,0.014008283615112305,177
group2,threading,1290613,2.7893721820561237,0.017144441604614258,177
group3,threading,1469494,2.4498228641967916,0.014890432357788086,177
group,default,4031987,2.6785800648662805,0.04002046585083008,177
group1,threading,1280183,2.8120979578700855,0.01726078987121582,178
group2,threading,1290613,2.7893721820561237,0.015829086303710938,178
group3,threading,1469494,2.4498228641967916,0.014852523803710938,178
group,default,4031987,2.6785800648662805,0.04061388969421387,178
group1,threading,1280183,2.8120979578700855,0.014157295227050781,179
group2,threading,1290613,2.7893721820561237,0.014822959899902344,179
group3,threading,1469494,2.4498228641967916,0.01535654067993164,179
group,default,4031987,2.6785800648662805,0.04044032096862793,179
group1,threading,1280183,2.8120979578700855,0.018748044967651367,180
group2,threading,1290613,2.7893721820561237,0.018108129501342773,180
group3,threading,1469494,2.4498228641967916,0.017141103744506836,180
group,default,4031987,2.6785800648662805,0.04027700424194336,180
group1,threading,1280183,2.8120979578700855,0.020384550094604492,181
group2,threading,1290613,2.7893721820561237,0.0194854736328125,181
group3,threading,1469494,2.4498228641967916,0.015225648880004883,181
group,default,4031987,2.6785800648662805,0.04048895835876465,181
group1,threading,1280183,2.8120979578700855,0.01973438262939453,182
group2,threading,1290613,2.7893721820561237,0.02110743522644043,182
group3,threading,1469494,2.4498228641967916,0.016880035400390625,182
group,default,4031987,2.6785800648662805,0.04307675361633301,182
group1,threading,1280183,2.8120979578700855,0.015430450439453125,183
group2,threading,1290613,2.7893721820561237,0.013829469680786133,183
group3,threading,1469494,2.4498228641967916,0.016598224639892578,183
group,default,4031987,2.6785800648662805,0.040587425231933594,183
group1,threading,1280183,2.8120979578700855,0.020236968994140625,184
group2,threading,1290613,2.7893721820561237,0.021310806274414062,184
group3,threading,1469494,2.4498228641967916,0.018933534622192383,184
group,default,4031987,2.6785800648662805,0.040950775146484375,184
group1,threading,1280183,2.8120979578700855,0.020394086837768555,185
group2,threading,1290613,2.7893721820561237,0.014049530029296875,185
group3,threading,1469494,2.4498228641967916,0.02126765251159668,185
group,default,4031987,2.6785800648662805,0.04224133491516113,185
group1,threading,1280183,2.8120979578700855,0.015011787414550781,186
group2,threading,1290613,2.7893721820561237,0.01562643051147461,186
group3,threading,1469494,2.4498228641967916,0.017069339752197266,186
group,default,4031987,2.6785800648662805,0.04126453399658203,186
group1,threading,1280183,2.8120979578700855,0.016788244247436523,187
group2,threading,1290613,2.7893721820561237,0.014302730560302734,187
group3,threading,1469494,2.4498228641967916,0.015703678131103516,187
group,default,4031987,2.6785800648662805,0.04011869430541992,187
group1,threading,1280183,2.8120979578700855,0.021083831787109375,188
group2,threading,1290613,2.7893721820561237,0.018419981002807617,188
group3,threading,1469494,2.4498228641967916,0.022054433822631836,188
group,default,4031987,2.6785800648662805,0.040350914001464844,188
group1,threading,1280183,2.8120979578700855,0.014959573745727539,189
group2,threading,1290613,2.7893721820561237,0.01591658592224121,189
group3,threading,1469494,2.4498228641967916,0.016891956329345703,189
group,default,4031987,2.6785800648662805,0.04193902015686035,189
group1,threading,1280183,2.8120979578700855,0.013341903686523438,190
group2,threading,1290613,2.7893721820561237,0.01616191864013672,190
group3,threading,1469494,2.4498228641967916,0.014959335327148438,190
group,default,4031987,2.6785800648662805,0.03962349891662598,190
group1,threading,1280183,2.8120979578700855,0.01871943473815918,191
group2,threading,1290613,2.7893721820561237,0.01739811897277832,191
group3,threading,1469494,2.4498228641967916,0.014576435089111328,191
group,default,4031987,2.6785800648662805,0.0394129753112793,191
group1,threading,1280183,2.8120979578700855,0.019292831420898438,192
group2,threading,1290613,2.7893721820561237,0.016359329223632812,192
group3,threading,1469494,2.4498228641967916,0.017045021057128906,192
group,default,4031987,2.6785800648662805,0.03988766670227051,192
group1,threading,1280183,2.8120979578700855,0.014207124710083008,193
group2,threading,1290613,2.7893721820561237,0.01512002944946289,193
group3,threading,1469494,2.4498228641967916,0.01602482795715332,193
group,default,4031987,2.6785800648662805,0.04012489318847656,193
group1,threading,1280183,2.8120979578700855,0.01820206642150879,194
group2,threading,1290613,2.7893721820561237,0.019199609756469727,194
group3,threading,1469494,2.4498228641967916,0.015817880630493164,194
group,default,4031987,2.6785800648662805,0.03986215591430664,194
group1,threading,1280183,2.8120979578700855,0.017870187759399414,195
group2,threading,1290613,2.7893721820561237,0.02052783966064453,195
group3,threading,1469494,2.4498228641967916,0.018822669982910156,195
group,default,4031987,2.6785800648662805,0.04004859924316406,195
group1,threading,1280183,2.8120979578700855,0.014674186706542969,196
group2,threading,1290613,2.7893721820561237,0.016308069229125977,196
group3,threading,1469494,2.4498228641967916,0.015333890914916992,196
group,default,4031987,2.6785800648662805,0.039743900299072266,196
group1,threading,1280183,2.8120979578700855,0.020247697830200195,197
group2,threading,1290613,2.7893721820561237,0.019121646881103516,197
group3,threading,1469494,2.4498228641967916,0.023692607879638672,197
group,default,4031987,2.6785800648662805,0.03987741470336914,197
group1,threading,1280183,2.8120979578700855,0.018396854400634766,198
group2,threading,1290613,2.7893721820561237,0.019280433654785156,198
group3,threading,1469494,2.4498228641967916,0.020162343978881836,198
group,default,4031987,2.6785800648662805,0.04074740409851074,198
group1,threading,1280183,2.8120979578700855,0.01791691780090332,199
group2,threading,1290613,2.7893721820561237,0.019498825073242188,199
group3,threading,1469494,2.4498228641967916,0.017093420028686523,199
group,default,4031987,2.6785800648662805,0.040166616439819336,199
group1,threading,1280183,2.8120979578700855,0.015498876571655273,200
group2,threading,1290613,2.7893721820561237,0.014154672622680664,200
group3,threading,1469494,2.4498228641967916,0.016495704650878906,200
group,default,4031987,2.6785800648662805,0.040589332580566406,200
group1,threading,1280183,2.8120979578700855,0.01492452621459961,201
group2,threading,1290613,2.7893721820561237,0.01784515380859375,201
group3,threading,1469494,2.4498228641967916,0.015434741973876953,201
group,default,4031987,2.6785800648662805,0.039904117584228516,201
group1,threading,1280183,2.8120979578700855,0.014104366302490234,202
group2,threading,1290613,2.7893721820561237,0.0165557861328125,202
group3,threading,1469494,2.4498228641967916,0.015654563903808594,202
group,default,4031987,2.6785800648662805,0.04057455062866211,202
group1,threading,1280183,2.8120979578700855,0.013016939163208008,203
group2,threading,1290613,2.7893721820561237,0.013918876647949219,203
group3,threading,1469494,2.4498228641967916,0.015490293502807617,203
group,default,4031987,2.6785800648662805,0.04105377197265625,203
group1,threading,1280183,2.8120979578700855,0.014441728591918945,204
group2,threading,1290613,2.7893721820561237,0.015336275100708008,204
group3,threading,1469494,2.4498228641967916,0.015883207321166992,204
group,default,4031987,2.6785800648662805,0.040445566177368164,204
group1,threading,1280183,2.8120979578700855,0.016963720321655273,205
group2,threading,1290613,2.7893721820561237,0.021012306213378906,205
group3,threading,1469494,2.4498228641967916,0.01563262939453125,205
group,default,4031987,2.6785800648662805,0.03982090950012207,205
group1,threading,1280183,2.8120979578700855,0.01332235336303711,206
group2,threading,1290613,2.7893721820561237,0.017405033111572266,206
group3,threading,1469494,2.4498228641967916,0.016478300094604492,206
group,default,4031987,2.6785800648662805,0.04042506217956543,206
group1,threading,1280183,2.8120979578700855,0.014839649200439453,207
group2,threading,1290613,2.7893721820561237,0.014014005661010742,207
group3,threading,1469494,2.4498228641967916,0.015864133834838867,207
group,default,4031987,2.6785800648662805,0.0399019718170166,207
group1,threading,1280183,2.8120979578700855,0.01609492301940918,208
group2,threading,1290613,2.7893721820561237,0.014722108840942383,208
group3,threading,1469494,2.4498228641967916,0.015320777893066406,208
group,default,4031987,2.6785800648662805,0.04251384735107422,208
group1,threading,1280183,2.8120979578700855,0.020745038986206055,209
group2,threading,1290613,2.7893721820561237,0.02166581153869629,209
group3,threading,1469494,2.4498228641967916,0.019082069396972656,209
group,default,4031987,2.6785800648662805,0.04029369354248047,209
group1,threading,1280183,2.8120979578700855,0.0158693790435791,210
group2,threading,1290613,2.7893721820561237,0.01746988296508789,210
group3,threading,1469494,2.4498228641967916,0.016774654388427734,210
group,default,4031987,2.6785800648662805,0.04077601432800293,210
group1,threading,1280183,2.8120979578700855,0.013792276382446289,211
group2,threading,1290613,2.7893721820561237,0.014665365219116211,211
group3,threading,1469494,2.4498228641967916,0.01797199249267578,211
group,default,4031987,2.6785800648662805,0.040494441986083984,211
group1,threading,1280183,2.8120979578700855,0.0165863037109375,212
group2,threading,1290613,2.7893721820561237,0.017528772354125977,212
group3,threading,1469494,2.4498228641967916,0.015330314636230469,212
group,default,4031987,2.6785800648662805,0.04070687294006348,212
group1,threading,1280183,2.8120979578700855,0.018674612045288086,213
group2,threading,1290613,2.7893721820561237,0.016408443450927734,213
group3,threading,1469494,2.4498228641967916,0.01715826988220215,213
group,default,4031987,2.6785800648662805,0.04311704635620117,213
group1,threading,1280183,2.8120979578700855,0.014822959899902344,214
group2,threading,1290613,2.7893721820561237,0.0167691707611084,214
group3,threading,1469494,2.4498228641967916,0.01574420928955078,214
group,default,4031987,2.6785800648662805,0.04008007049560547,214
group1,threading,1280183,2.8120979578700855,0.01866626739501953,215
group2,threading,1290613,2.7893721820561237,0.014359712600708008,215
group3,threading,1469494,2.4498228641967916,0.015722990036010742,215
group,default,4031987,2.6785800648662805,0.04198598861694336,215
group1,threading,1280183,2.8120979578700855,0.014853715896606445,216
group2,threading,1290613,2.7893721820561237,0.013752222061157227,216
group3,threading,1469494,2.4498228641967916,0.016670703887939453,216
group,default,4031987,2.6785800648662805,0.040825843811035156,216
group1,threading,1280183,2.8120979578700855,0.0179140567779541,217
group2,threading,1290613,2.7893721820561237,0.02254033088684082,217
group3,threading,1469494,2.4498228641967916,0.02156519889831543,217
group,default,4031987,2.6785800648662805,0.040430307388305664,217
group1,threading,1280183,2.8120979578700855,0.013884782791137695,218
group2,threading,1290613,2.7893721820561237,0.01747298240661621,218
group3,threading,1469494,2.4498228641967916,0.02123427391052246,218
group,default,4031987,2.6785800648662805,0.03956937789916992,218
group1,threading,1280183,2.8120979578700855,0.016667842864990234,219
group2,threading,1290613,2.7893721820561237,0.014695882797241211,219
group3,threading,1469494,2.4498228641967916,0.022556543350219727,219
group,default,4031987,2.6785800648662805,0.0418243408203125,219
group1,threading,1280183,2.8120979578700855,0.015155315399169922,220
group2,threading,1290613,2.7893721820561237,0.017074108123779297,220
group3,threading,1469494,2.4498228641967916,0.016169309616088867,220
group,default,4031987,2.6785800648662805,0.03989219665527344,220
group1,threading,1280183,2.8120979578700855,0.01723337173461914,221
group2,threading,1290613,2.7893721820561237,0.020574569702148438,221
group3,threading,1469494,2.4498228641967916,0.015959501266479492,221
group,default,4031987,2.6785800648662805,0.040627479553222656,221
group1,threading,1280183,2.8120979578700855,0.015411376953125,222
group2,threading,1290613,2.7893721820561237,0.018662214279174805,222
group3,threading,1469494,2.4498228641967916,0.015869140625,222
group,default,4031987,2.6785800648662805,0.04045462608337402,222
group1,threading,1280183,2.8120979578700855,0.017363309860229492,223
group2,threading,1290613,2.7893721820561237,0.0209958553314209,223
group3,threading,1469494,2.4498228641967916,0.015204668045043945,223
group,default,4031987,2.6785800648662805,0.040140390396118164,223
group1,threading,1280183,2.8120979578700855,0.015703916549682617,224
group2,threading,1290613,2.7893721820561237,0.013696908950805664,224
group3,threading,1469494,2.4498228641967916,0.0184173583984375,224
group,default,4031987,2.6785800648662805,0.040456533432006836,224
group1,threading,1280183,2.8120979578700855,0.015068292617797852,225
group2,threading,1290613,2.7893721820561237,0.01553487777709961,225
group3,threading,1469494,2.4498228641967916,0.017102479934692383,225
group,default,4031987,2.6785800648662805,0.03986549377441406,225
group1,threading,1280183,2.8120979578700855,0.01987433433532715,226
group2,threading,1290613,2.7893721820561237,0.017914772033691406,226
group3,threading,1469494,2.4498228641967916,0.015634536743164062,226
group,default,4031987,2.6785800648662805,0.04005861282348633,226
group1,threading,1280183,2.8120979578700855,0.018863201141357422,227
group2,threading,1290613,2.7893721820561237,0.01588749885559082,227
group3,threading,1469494,2.4498228641967916,0.014926910400390625,227
group,default,4031987,2.6785800648662805,0.040914297103881836,227
group1,threading,1280183,2.8120979578700855,0.020814895629882812,228
group2,threading,1290613,2.7893721820561237,0.018547534942626953,228
group3,threading,1469494,2.4498228641967916,0.016803741455078125,228
group,default,4031987,2.6785800648662805,0.039591073989868164,228
group1,threading,1280183,2.8120979578700855,0.013016939163208008,229
group2,threading,1290613,2.7893721820561237,0.013600826263427734,229
group3,threading,1469494,2.4498228641967916,0.016058921813964844,229
group,default,4031987,2.6785800648662805,0.04164838790893555,229
group1,threading,1280183,2.8120979578700855,0.0166623592376709,230
group2,threading,1290613,2.7893721820561237,0.01808643341064453,230
group3,threading,1469494,2.4498228641967916,0.014987468719482422,230
group,default,4031987,2.6785800648662805,0.040535926818847656,230
group1,threading,1280183,2.8120979578700855,0.017369508743286133,231
group2,threading,1290613,2.7893721820561237,0.013713836669921875,231
group3,threading,1469494,2.4498228641967916,0.01894378662109375,231
group,default,4031987,2.6785800648662805,0.03994870185852051,231
group1,threading,1280183,2.8120979578700855,0.014531135559082031,232
group2,threading,1290613,2.7893721820561237,0.015254735946655273,232
group3,threading,1469494,2.4498228641967916,0.01611495018005371,232
group,default,4031987,2.6785800648662805,0.04003500938415527,232
group1,threading,1280183,2.8120979578700855,0.01889204978942871,233
group2,threading,1290613,2.7893721820561237,0.014988422393798828,233
group3,threading,1469494,2.4498228641967916,0.015595197677612305,233
group,default,4031987,2.6785800648662805,0.0398256778717041,233
group1,threading,1280183,2.8120979578700855,0.014809608459472656,234
group2,threading,1290613,2.7893721820561237,0.016652822494506836,234
group3,threading,1469494,2.4498228641967916,0.015567779541015625,234
group,default,4031987,2.6785800648662805,0.03962087631225586,234
group1,threading,1280183,2.8120979578700855,0.014649152755737305,235
group2,threading,1290613,2.7893721820561237,0.015463113784790039,235
group3,threading,1469494,2.4498228641967916,0.016191959381103516,235
group,default,4031987,2.6785800648662805,0.04120016098022461,235
group1,threading,1280183,2.8120979578700855,0.015010833740234375,236
group2,threading,1290613,2.7893721820561237,0.018421649932861328,236
group3,threading,1469494,2.4498228641967916,0.01593184471130371,236
group,default,4031987,2.6785800648662805,0.040151357650756836,236
group1,threading,1280183,2.8120979578700855,0.016049861907958984,237
group2,threading,1290613,2.7893721820561237,0.01868462562561035,237
group3,threading,1469494,2.4498228641967916,0.014634132385253906,237
group,default,4031987,2.6785800648662805,0.04062509536743164,237
group1,threading,1280183,2.8120979578700855,0.016518115997314453,238
group2,threading,1290613,2.7893721820561237,0.013894081115722656,238
group3,threading,1469494,2.4498228641967916,0.015500068664550781,238
group,default,4031987,2.6785800648662805,0.03967785835266113,238
group1,threading,1280183,2.8120979578700855,0.020321369171142578,239
group2,threading,1290613,2.7893721820561237,0.021236419677734375,239
group3,threading,1469494,2.4498228641967916,0.0165863037109375,239
group,default,4031987,2.6785800648662805,0.041055917739868164,239
group1,threading,1280183,2.8120979578700855,0.018342018127441406,240
group2,threading,1290613,2.7893721820561237,0.013848066329956055,240
group3,threading,1469494,2.4498228641967916,0.016671180725097656,240
group,default,4031987,2.6785800648662805,0.04072213172912598,240
group1,threading,1280183,2.8120979578700855,0.015829801559448242,241
group2,threading,1290613,2.7893721820561237,0.01386570930480957,241
group3,threading,1469494,2.4498228641967916,0.01758861541748047,241
group,default,4031987,2.6785800648662805,0.04032087326049805,241
group1,threading,1280183,2.8120979578700855,0.019501924514770508,242
group2,threading,1290613,2.7893721820561237,0.014357328414916992,242
group3,threading,1469494,2.4498228641967916,0.015213727951049805,242
group,default,4031987,2.6785800648662805,0.04061174392700195,242
group1,threading,1280183,2.8120979578700855,0.014618158340454102,243
group2,threading,1290613,2.7893721820561237,0.0200955867767334,243
group3,threading,1469494,2.4498228641967916,0.01535940170288086,243
group,default,4031987,2.6785800648662805,0.04040098190307617,243
group1,threading,1280183,2.8120979578700855,0.019244670867919922,244
group2,threading,1290613,2.7893721820561237,0.020068883895874023,244
group3,threading,1469494,2.4498228641967916,0.020952463150024414,244
group,default,4031987,2.6785800648662805,0.03990054130554199,244
group1,threading,1280183,2.8120979578700855,0.01821279525756836,245
group2,threading,1290613,2.7893721820561237,0.017127037048339844,245
group3,threading,1469494,2.4498228641967916,0.01530313491821289,245
group,default,4031987,2.6785800648662805,0.0407407283782959,245
group1,threading,1280183,2.8120979578700855,0.019563913345336914,246
group2,threading,1290613,2.7893721820561237,0.013667106628417969,246
group3,threading,1469494,2.4498228641967916,0.015711307525634766,246
group,default,4031987,2.6785800648662805,0.03950357437133789,246
group1,threading,1280183,2.8120979578700855,0.016632080078125,247
group2,threading,1290613,2.7893721820561237,0.01911449432373047,247
group3,threading,1469494,2.4498228641967916,0.015339374542236328,247
group,default,4031987,2.6785800648662805,0.0409238338470459,247
group1,threading,1280183,2.8120979578700855,0.019423723220825195,248
group2,threading,1290613,2.7893721820561237,0.015268802642822266,248
group3,threading,1469494,2.4498228641967916,0.021019458770751953,248
group,default,4031987,2.6785800648662805,0.03978157043457031,248
group1,threading,1280183,2.8120979578700855,0.0157473087310791,249
group2,threading,1290613,2.7893721820561237,0.017539501190185547,249
group3,threading,1469494,2.4498228641967916,0.014583826065063477,249
group,default,4031987,2.6785800648662805,0.04079699516296387,249
group1,threading,1280183,2.8120979578700855,0.015577077865600586,250
group2,threading,1290613,2.7893721820561237,0.013758420944213867,250
group3,threading,1469494,2.4498228641967916,0.014946460723876953,250
group,default,4031987,2.6785800648662805,0.040400028228759766,250
group1,threading,1280183,2.8120979578700855,0.014324665069580078,251
group2,threading,1290613,2.7893721820561237,0.016531705856323242,251
group3,threading,1469494,2.4498228641967916,0.01539921760559082,251
group,default,4031987,2.6785800648662805,0.04044461250305176,251
group1,threading,1280183,2.8120979578700855,0.018448829650878906,252
group2,threading,1290613,2.7893721820561237,0.014714479446411133,252
group3,threading,1469494,2.4498228641967916,0.01578521728515625,252
group,default,4031987,2.6785800648662805,0.0443730354309082,252
group1,threading,1280183,2.8120979578700855,0.018828153610229492,253
group2,threading,1290613,2.7893721820561237,0.016901016235351562,253
group3,threading,1469494,2.4498228641967916,0.0178072452545166,253
group,default,4031987,2.6785800648662805,0.0413665771484375,253
group1,threading,1280183,2.8120979578700855,0.018365859985351562,254
group2,threading,1290613,2.7893721820561237,0.02052474021911621,254
group3,threading,1469494,2.4498228641967916,0.018899917602539062,254
group,default,4031987,2.6785800648662805,0.040160417556762695,254
group1,threading,1280183,2.8120979578700855,0.017874717712402344,255
group2,threading,1290613,2.7893721820561237,0.014763116836547852,255
group3,threading,1469494,2.4498228641967916,0.020511388778686523,255
group,default,4031987,2.6785800648662805,0.040030479431152344,255
group1,threading,1280183,2.8120979578700855,0.017434358596801758,256
group2,threading,1290613,2.7893721820561237,0.02173638343811035,256
group3,threading,1469494,2.4498228641967916,0.02071690559387207,256
group,default,4031987,2.6785800648662805,0.0395963191986084,256
group1,threading,1280183,2.8120979578700855,0.020354032516479492,257
group2,threading,1290613,2.7893721820561237,0.021395444869995117,257
group3,threading,1469494,2.4498228641967916,0.015453100204467773,257
group,default,4031987,2.6785800648662805,0.04235553741455078,257
group1,threading,1280183,2.8120979578700855,0.0198061466217041,258
group2,threading,1290613,2.7893721820561237,0.016382217407226562,258
group3,threading,1469494,2.4498228641967916,0.015325784683227539,258
group,default,4031987,2.6785800648662805,0.04036140441894531,258
group1,threading,1280183,2.8120979578700855,0.014951229095458984,259
group2,threading,1290613,2.7893721820561237,0.01700901985168457,259
group3,threading,1469494,2.4498228641967916,0.01584458351135254,259
group,default,4031987,2.6785800648662805,0.040894269943237305,259
group1,threading,1280183,2.8120979578700855,0.014875650405883789,260
group2,threading,1290613,2.7893721820561237,0.014038801193237305,260
group3,threading,1469494,2.4498228641967916,0.02076435089111328,260
group,default,4031987,2.6785800648662805,0.03920388221740723,260
group1,threading,1280183,2.8120979578700855,0.018355607986450195,261
group2,threading,1290613,2.7893721820561237,0.0193936824798584,261
group3,threading,1469494,2.4498228641967916,0.017159461975097656,261
group,default,4031987,2.6785800648662805,0.04040026664733887,261
group1,threading,1280183,2.8120979578700855,0.016426801681518555,262
group2,threading,1290613,2.7893721820561237,0.013762474060058594,262
group3,threading,1469494,2.4498228641967916,0.018201589584350586,262
group,default,4031987,2.6785800648662805,0.040561676025390625,262
group1,threading,1280183,2.8120979578700855,0.014444589614868164,263
group2,threading,1290613,2.7893721820561237,0.01642751693725586,263
group3,threading,1469494,2.4498228641967916,0.018080711364746094,263
group,default,4031987,2.6785800648662805,0.04063820838928223,263
group1,threading,1280183,2.8120979578700855,0.018076181411743164,264
group2,threading,1290613,2.7893721820561237,0.013873815536499023,264
group3,threading,1469494,2.4498228641967916,0.016966581344604492,264
group,default,4031987,2.6785800648662805,0.040717363357543945,264
group1,threading,1280183,2.8120979578700855,0.014644622802734375,265
group2,threading,1290613,2.7893721820561237,0.01597762107849121,265
group3,threading,1469494,2.4498228641967916,0.018338918685913086,265
group,default,4031987,2.6785800648662805,0.040146589279174805,265
group1,threading,1280183,2.8120979578700855,0.01711750030517578,266
group2,threading,1290613,2.7893721820561237,0.016357421875,266
group3,threading,1469494,2.4498228641967916,0.01525259017944336,266
group,default,4031987,2.6785800648662805,0.041243791580200195,266
group1,threading,1280183,2.8120979578700855,0.013580322265625,267
group2,threading,1290613,2.7893721820561237,0.016386985778808594,267
group3,threading,1469494,2.4498228641967916,0.015421152114868164,267
group,default,4031987,2.6785800648662805,0.040769338607788086,267
group1,threading,1280183,2.8120979578700855,0.014411449432373047,268
group2,threading,1290613,2.7893721820561237,0.017236709594726562,268
group3,threading,1469494,2.4498228641967916,0.015333890914916992,268
group,default,4031987,2.6785800648662805,0.04006385803222656,268
group1,threading,1280183,2.8120979578700855,0.015261650085449219,269
group2,threading,1290613,2.7893721820561237,0.018875598907470703,269
group3,threading,1469494,2.4498228641967916,0.019557714462280273,269
group,default,4031987,2.6785800648662805,0.03979301452636719,269
group1,threading,1280183,2.8120979578700855,0.016584396362304688,270
group2,threading,1290613,2.7893721820561237,0.017221927642822266,270
group3,threading,1469494,2.4498228641967916,0.015430450439453125,270
group,default,4031987,2.6785800648662805,0.04164576530456543,270
group1,threading,1280183,2.8120979578700855,0.013617992401123047,271
group2,threading,1290613,2.7893721820561237,0.015443801879882812,271
group3,threading,1469494,2.4498228641967916,0.016109704971313477,271
group,default,4031987,2.6785800648662805,0.03993582725524902,271
group1,threading,1280183,2.8120979578700855,0.015262126922607422,272
group2,threading,1290613,2.7893721820561237,0.01659536361694336,272
group3,threading,1469494,2.4498228641967916,0.0159299373626709,272
group,default,4031987,2.6785800648662805,0.039621829986572266,272
group1,threading,1280183,2.8120979578700855,0.020255088806152344,273
group2,threading,1290613,2.7893721820561237,0.01957559585571289,273
group3,threading,1469494,2.4498228641967916,0.014741659164428711,273
group,default,4031987,2.6785800648662805,0.040210723876953125,273
group1,threading,1280183,2.8120979578700855,0.017561674118041992,274
group2,threading,1290613,2.7893721820561237,0.01677536964416504,274
group3,threading,1469494,2.4498228641967916,0.01943826675415039,274
group,default,4031987,2.6785800648662805,0.04039144515991211,274
group1,threading,1280183,2.8120979578700855,0.013481616973876953,275
group2,threading,1290613,2.7893721820561237,0.014438629150390625,275
group3,threading,1469494,2.4498228641967916,0.015339851379394531,275
group,default,4031987,2.6785800648662805,0.04220151901245117,275
group1,threading,1280183,2.8120979578700855,0.015943050384521484,276
group2,threading,1290613,2.7893721820561237,0.02065563201904297,276
group3,threading,1469494,2.4498228641967916,0.01524209976196289,276
group,default,4031987,2.6785800648662805,0.040850162506103516,276
group1,threading,1280183,2.8120979578700855,0.018900632858276367,277
group2,threading,1290613,2.7893721820561237,0.01768183708190918,277
group3,threading,1469494,2.4498228641967916,0.014779329299926758,277
group,default,4031987,2.6785800648662805,0.04033923149108887,277
group1,threading,1280183,2.8120979578700855,0.019845008850097656,278
group2,threading,1290613,2.7893721820561237,0.01718616485595703,278
group3,threading,1469494,2.4498228641967916,0.015400886535644531,278
group,default,4031987,2.6785800648662805,0.04043221473693848,278
group1,threading,1280183,2.8120979578700855,0.01339268684387207,279
group2,threading,1290613,2.7893721820561237,0.014329671859741211,279
group3,threading,1469494,2.4498228641967916,0.015659093856811523,279
group,default,4031987,2.6785800648662805,0.04084205627441406,279
group1,threading,1280183,2.8120979578700855,0.01726555824279785,280
group2,threading,1290613,2.7893721820561237,0.014703035354614258,280
