dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-based bz2 compressed size (B),standard bz2 compressed size (B),standard bz2 compression ratio,decomposed bz2 compression ratio,decomposed row-ordered bz2 compression ratio,reordered bz2 compression ratio,reordered row-based bz2 compression ratio,WE,entropy word,entropy list,max rep,unique ratio
hdr_palermo_f32,843454588,4,210863647,"( (3,2,1,0,), )",-1,141365325,146899551,141365325,146899551,144531710,5.835775332624238,5.966488514775459,5.741709775545877,5.966488514775459,5.741709775545877,3.882997527622188,9.339189132243394,"(3.882997527622188,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,1,0,2,), )",-1,141384926,146887725,141384926,146887725,144531710,5.835775332624238,5.965661346387097,5.742172043307226,5.965661346387097,5.742172043307226,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,3,), (1,), (0,), )",-1,142112627,146889818,142112612,146889793,144531710,5.835775332624238,5.9351136194252465,5.74209022438846,5.935114245877066,5.7420912016670895,2.9040514865355673,9.339189132243394,"(5.808102973071135,-0.0,-0.0,)","(38,210863647,210863647,)","(5.785729391278147e-07,4.742401140391923e-09,4.742401140391923e-09,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,0,3,2,), )",-1,141364623,146891487,141364623,146891487,144531710,5.835775332624238,5.966518143651824,5.74202498201955,5.966518143651824,5.74202498201955,3.882997527622188,9.339189132243394,"(3.882997527622188,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,), (3,2,0,), )",-1,140327007,146899602,140327204,146897381,144531710,5.835775332624238,6.010636199202909,5.741707782162678,6.010627761100406,5.741794593329067,3.5739952737754646,9.339189132243394,"(-0.0,4.765327031700619,)","(210863647,59,)","(4.742401140391923e-09,3.8571529275187643e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,0,1,), (3,), )",-1,149352058,146884994,149356017,146884498,144531710,5.835775332624238,5.647425280206049,5.742278806233943,5.647275583145739,5.742298196777716,3.1035945246459185,9.339189132243394,"(3.4750231167901102,1.9893087482133431,)","(62,4367,)","(3.8571529275187643e-07,4.268161026352731e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,3,1,2,), )",-1,141496119,146886112,141496119,146886112,144531710,5.835775332624238,5.9609733041511905,5.742235099803037,5.9609733041511905,5.742235099803037,3.882997527622188,9.339189132243394,"(3.882997527622188,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,3,), (1,0,), )",-1,142112608,146889799,142112612,146889793,144531710,5.835775332624238,5.935114412930906,5.742090967120188,5.935114245877066,5.7420912016670895,2.9040514865355673,9.339189132243394,"(5.808102973071135,-0.0,)","(38,421727294,)","(5.785729391278147e-07,2.3712005701959617e-09,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,1,), (2,3,), )",-1,142112608,146889799,142117811,146893037,144531710,5.835775332624238,5.935114412930906,5.742090967120188,5.934897125596735,5.741964392771047,2.9040514865355673,9.339189132243394,"(-0.0,5.808102973071135,)","(421727294,38,)","(2.3712005701959617e-09,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,1,), (0,), (2,), )",-1,148009402,146885170,148016543,146887725,144531710,5.835775332624238,5.698655467846563,5.74227192574989,5.69838053845103,5.742172043307226,2.9359018810845523,9.339189132243394,"(1.9946190171562126,-0.0,7.754369490025784,)","(39,210863647,31,)","(2.1340805131763654e-08,4.742401140391923e-09,1.1571458782556293e-06,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,3,), (2,1,), )",-1,148855020,146884104,148854025,146897381,144531710,5.835775332624238,5.666282453893729,5.742313599843316,5.666320329598074,5.741794593329067,3.4171299413696,9.339189132243394,"(1.9946190171562126,4.839640865582988,)","(39,41,)","(2.1340805131763654e-08,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,0,2,1,), )",-1,141492759,146891800,141492759,146891800,144531710,5.835775332624238,5.961114858181541,5.742012746797302,5.961114858181541,5.742012746797302,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,0,2,3,), )",-1,144531710,146893037,144531710,146893037,144531710,5.835775332624238,5.835775332624238,5.741964392771047,5.835775332624238,5.741964392771047,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(78,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,1,2,), (3,), )",-1,149352364,146891260,149355110,146893037,144531710,5.835775332624238,5.64741370950111,5.742033855520063,5.647309877780546,5.741964392771047,3.1035945246459185,9.339189132243394,"(3.4750231167901102,1.9893087482133431,)","(62,4367,)","(3.8571529275187643e-07,4.268161026352731e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,3,2,1,), )",-1,141364629,146897381,141364629,146897381,144531710,5.835775332624238,5.966517890412318,5.741794593329067,5.966517890412318,5.741794593329067,3.882997527622188,9.339189132243394,"(3.882997527622188,)","(79,)","(2.8928646956390734e-07,)"
