Dataset,FeatureScenario,Metric,BestMetricValue,DecomposedRatio,k,config
ts_gas_f32,Frequency,GapStatistic,2.948938248674599,1.7016666334859916,3,"(1,2)|(3)|(4)"
turbulence_f32,All_Features,Silhouette,0.747415919583569,1.1743853316071624,2,"(1,2,3)|(4)"
turbulence_f32,All_Features,DaviesBouldin,0.0006440472688136,1.174384941130749,3,"(1,2)|(3)|(4)"
turbulence_f32,All_Features,CalinskiHarabasz,7588244440.398374,1.174384941130749,3,"(1,2)|(3)|(4)"
turbulence_f32,All_Features,GapStatistic,9.928566325389465,1.174384941130749,3,"(1,2)|(3)|(4)"
turbulence_f32,Entropy,Silhouette,0.7475036839433088,1.1743853316071624,2,"(1,2,3)|(4)"
turbulence_f32,Entropy,DaviesBouldin,9.061007551790656e-06,1.174384941130749,3,"(1,2)|(3)|(4)"
turbulence_f32,Entropy,CalinskiHarabasz,39558384724695.03,1.174384941130749,3,"(1,2)|(3)|(4)"
turbulence_f32,Entropy,GapStatistic,12.448931703899676,1.174384941130749,3,"(1,2)|(3)|(4)"
turbulence_f32,Frequency,Silhouette,0.7374606864621075,1.1743853316071624,2,"(1,2,3)|(4)"
turbulence_f32,Frequency,DaviesBouldin,0.0002278975379341,1.174384941130749,3,"(1,2)|(3)|(4)"
turbulence_f32,Frequency,CalinskiHarabasz,2640614795.143177,1.174384941130749,3,"(1,2)|(3)|(4)"
turbulence_f32,Frequency,GapStatistic,8.296865921927875,1.174384941130749,3,"(1,2)|(3)|(4)"
wave_f32,All_Features,Silhouette,0.7271757437487738,1.3433915447494682,2,"(1,2,3)|(4)"
wave_f32,All_Features,DaviesBouldin,0.0040787556334369,1.5230594272284992,3,"(1,2)|(3)|(4)"
wave_f32,All_Features,CalinskiHarabasz,2577462.2789967926,1.5230594272284992,3,"(1,2)|(3)|(4)"
wave_f32,All_Features,GapStatistic,5.845392171684933,1.5230594272284992,3,"(1,2)|(3)|(4)"
wave_f32,Entropy,Silhouette,0.7472979315506536,1.3433915447494682,2,"(1,2,3)|(4)"
wave_f32,Entropy,DaviesBouldin,4.535627937838571e-05,1.5230594272284992,3,"(1,2)|(3)|(4)"
wave_f32,Entropy,CalinskiHarabasz,1397460366957.267,1.5230594272284992,3,"(1,2)|(3)|(4)"
wave_f32,Entropy,GapStatistic,10.860644111807332,1.5230594272284992,3,"(1,2)|(3)|(4)"
wave_f32,Frequency,Silhouette,0.7321785498181681,1.3433915447494682,2,"(1,2,3)|(4)"
wave_f32,Frequency,DaviesBouldin,0.0014932483121452,1.5230594272284992,3,"(1,2)|(3)|(4)"
wave_f32,Frequency,CalinskiHarabasz,31003708.81292605,1.5230594272284992,3,"(1,2)|(3)|(4)"
wave_f32,Frequency,GapStatistic,6.166989731158023,1.5230594272284992,3,"(1,2)|(3)|(4)"
